geohash7,total_events,brake_count,accel_count,avg_speed,avg_lat,avg_lon,unique_dates,unique_journeys
dpxf7s,1169,613,556,37.64523524379804,42.608737767322445,-78.93852073481635,31,446
dpxuyq,887,613,274,32.79836527621201,43.05705383201797,-78.82280744757608,32,415
dpxv3m,1029,612,417,34.859805636540386,43.140149088435315,-79.03926439941655,32,466
dr85c3,859,612,247,26.6976135040745,42.856380525029095,-78.69299739348078,31,442
dr85ft,1315,612,703,20.820479087452476,42.87738111711028,-78.63235418935348,32,633
dprxks,1316,610,706,22.716231003039578,42.082343920972555,-79.25009353723375,32,621
dpxvpq,1242,608,634,33.811755233494424,43.10325009098228,-78.77294284943616,32,580
dr8485,893,608,285,32.55650615901458,42.64525132138855,-78.74155569988795,32,383
dr85kc,1094,606,488,35.46145338208416,42.76831636928705,-78.53287979616078,32,439
dpxvxz,993,606,387,32.448086606243685,43.19749880866058,-78.75490817623378,32,390
dr85dg,1116,606,510,31.605394265232956,42.822567502688145,-78.6222566729387,32,478
dr8hym,1230,605,625,32.50371544715443,43.0544736593496,-78.47480885934914,32,550
dr8hdx,1046,605,441,30.58026768642446,43.02017053154873,-78.63685756883342,32,534
dpxfdy,1677,604,1073,34.42984496124025,42.660244482409134,-78.972272610019,33,749
dpxuxn,918,604,314,30.29216775599131,43.01370253267975,-78.78818581372548,31,545
dr85cv,1016,603,413,27.393976377952804,42.875965478346394,-78.66520455905531,31,419
dr8h7t,1111,603,508,30.997947794779485,42.965213939693946,-78.59293464716447,31,605
dr85fr,930,602,328,34.25182795698929,42.88823233440854,-78.64326751182807,31,440
dr85bd,1132,602,530,32.69785335689048,42.85840330918727,-78.72097842314486,31,481
dpxf0j,1616,601,1015,31.564523514851384,42.5700252159654,-79.10080469183207,33,888
dpxyj7,1015,601,414,31.126285714285725,43.26397973103451,-78.87017000295563,32,417
dpxf91,995,600,395,38.34126633165831,42.63669072060302,-79.04925755979909,32,453
dpxuxv,909,600,309,22.16583058305828,43.00839048844884,-78.75532111881184,31,471
dprx6q,1587,600,987,29.966931316950234,42.08973936168875,-79.34713303339645,32,755
dr854u,1470,599,871,35.83961904761901,42.737758800680275,-78.62357007142886,31,615
dr8hh7,847,598,249,34.06393152302243,42.91048173081467,-78.55369241322299,32,387
dr85ds,940,597,343,30.489414893617017,42.829037491489395,-78.63550139680888,33,434
dr85dq,879,596,283,35.329021615472186,42.83910631285541,-78.64446234812291,31,404
dprzzf,1189,596,593,26.8377964676199,42.15558908494538,-78.75162492514752,33,613
dr8hj5,1115,595,520,26.670152466367757,42.91097259551582,-78.52372796053803,31,588
dr81f6,1364,592,772,27.170608504398782,42.508261162756504,-78.64173908284474,32,696
dprxcs,1048,589,459,36.367919847328224,42.1683463053436,-79.3838648129769,32,456
dr81cd,1660,589,1071,25.314746987951793,42.50864931686749,-78.67550042409603,32,918
dpxusd,1044,588,456,39.701417624521135,42.99246468965512,-78.89984131417604,32,540
dr85g7,1109,588,521,33.86646528403974,42.86474778899908,-78.60642961767319,32,492
dprxsd,1867,586,1281,27.525940010712265,42.11390470433861,-79.2476049571506,32,968
dr2pmv,1227,586,641,22.48290138549305,42.087261326813355,-78.49165601467004,34,659
dr8hcg,1270,585,685,32.203779527559036,43.043303562992136,-78.67153677244093,32,512
dr859b,1138,585,553,33.032390158172255,42.806829186291694,-78.66428872671361,32,598
dr846n,963,585,378,34.26927310488061,42.619273888888934,-78.65675400311525,32,408
dprx3u,905,585,320,34.52901657458565,42.07969824419896,-79.36817347071816,31,377
dr85m1,1057,584,473,33.42463576158944,42.767904192053,-78.52411502459812,33,456
dr858f,945,583,362,25.59841269841275,42.81639262962965,-78.70893201904772,32,476
dpxusp,1030,583,447,34.52583495145628,43.02152185533982,-78.91934182330098,32,455
dr8n1j,1273,583,690,32.18111547525531,43.2713572985074,-78.6989022120976,31,574
dr2rbq,1090,583,507,33.211211009174306,42.17843251743121,-78.38160999266059,33,500
dr8j5p,754,582,172,37.36541114058353,43.108163843501224,-78.60938580636603,32,315
dr8j3w,1082,582,500,27.448207024029607,43.14504752125695,-78.6799984685767,32,571
dpx9eh,1385,582,803,22.666931407942247,42.47793953285199,-79.31900486209311,32,664
dpxfyu,1773,582,1191,25.7150987027637,42.693098172025174,-78.80414089960551,32,924
dpxuen,926,581,345,41.61686825053994,43.014342892008635,-78.96558462635004,33,400
dpxug5,1092,581,511,28.972133699633673,43.04226229395604,-78.96607510988997,32,508
dr8414,1075,578,497,32.720902325581406,42.55303647627907,-78.69625737953493,32,474
dr8jbz,865,578,287,32.32384971098266,43.24106436069368,-78.71213298612703,32,292
dpxv9y,906,577,329,34.420684326710926,43.19084673730678,-79.01758485540819,32,413
dr850w,1336,577,759,39.01367514970056,42.75125095284441,-78.71973248278434,32,564
dprx6r,1392,576,816,28.480739942528785,42.09842595474136,-79.3488814525861,32,719
dr2pbf,1206,575,631,22.209800995024857,42.15608100995033,-78.71515814262023,31,642
dr85b6,1006,575,431,21.490646123260454,42.8601264662028,-78.7333025715705,32,566
dr8n4r,969,573,396,38.53666666666659,43.28109587925693,-78.64962219504652,33,448
dpxfgs,916,573,343,38.579727074235805,42.695343343886485,-78.93947455895207,32,456
dpxuug,1165,572,593,28.706875536480695,43.042488804291835,-78.88388648497865,32,566
dpxff4,1165,572,593,35.87078969957084,42.685652700429145,-79.01218187811125,32,455
dr85tr,1093,572,521,32.5667429094236,42.84225608508688,-78.51654150686144,32,481
dpxv46,1543,572,971,32.16922229423197,43.08015494232018,-78.9984990200908,32,722
dr8504,1626,571,1055,36.11259532595315,42.72845577982783,-78.74880501906614,32,769
dpxvtd,728,571,157,33.140989010989074,43.16572534340657,-78.85638035164828,32,347
dpxurz,977,570,407,33.80017400204715,42.97819107574205,-78.75863498771761,32,474
dpxvcv,845,569,276,35.20831952662719,43.229365773964496,-79.01753862603555,31,399
dpxgxx,777,569,208,42.678777348777324,42.84463536036039,-78.76478549678245,32,371
dr8hut,736,569,167,38.278722826087,43.052940474184695,-78.54979499728275,31,338
dprxsh,907,568,339,35.043671444321916,42.12472398235942,-79.27415164277849,32,400
dr8546,1319,567,752,33.845913570887085,42.72775236315384,-78.64675736391226,32,543
dr859k,1237,567,670,34.36210994341144,42.82618608569128,-78.69111996523851,32,587
dpxgve,1075,567,508,25.762493023255885,42.86738584279067,-78.85431839906975,32,472
dpxvhb,1416,567,849,27.277132768361525,43.067739575565064,-78.8892203326274,31,791
dpxgpg,785,566,219,31.20270063694273,42.73313530445862,-78.75477324968176,32,436
dpxgnp,1363,566,797,36.10876742479823,42.758330983859054,-78.83571644754232,31,681
dr85f2,826,566,260,33.018559322033916,42.8496305726392,-78.64073266828092,32,412
dr2pbc,974,566,408,25.093213552361373,42.15290552566739,-78.70798257084189,31,524
dr8hvs,1514,566,948,29.46040290620873,43.047723494715804,-78.50035618692164,31,742
dr8jbp,1229,566,663,31.4408462164362,43.24078116110665,-78.74011359886127,31,471
dpxvhh,983,566,417,30.43579857578843,43.08878541403863,-78.91812950457782,32,536
dpxuyx,719,565,154,38.08824756606406,43.06361541724615,-78.80637686787213,32,298
dr8neg,926,565,361,37.430313174946036,43.34762281425487,-78.57519786501068,31,346
dr856k,975,565,410,34.65073846153851,42.78160123487177,-78.64625097948726,32,457
dr81fq,1158,564,594,29.401640759930938,42.53024914939563,-78.64085679188238,31,490
dpx9en,1080,564,516,27.596481481481486,42.48575190370367,-79.31794869814821,31,464
dpx99f,981,563,418,38.82886850152903,42.46448928440365,-79.36950882161065,32,425
dr8h2c,1053,561,492,38.91601139601142,42.9421524482431,-78.71108492022783,32,465
dpxusx,983,561,422,34.0663072227874,43.02190081688705,-78.8982554801626,33,483
dprxk5,2021,561,1460,31.16836219693215,42.07600131568577,-79.26959813458662,32,958
dr8hbe,1057,561,496,28.744701986754997,43.04127708609276,-78.7237191911069,32,551
dpxdn8,1352,561,791,22.51364644970413,42.543585534763224,-79.16493866272208,32,693
dr8hkr,1327,559,768,31.89183873398642,42.97654086058783,-78.5525949058032,33,620
dpxfvt,899,559,340,33.92348164627371,42.699605763070046,-78.85314630033368,32,464
dpxvqn,827,559,268,40.60091898428055,43.14385174607024,-78.83375024788391,31,394
dpxv4n,825,558,267,29.22572121212117,43.10229632484847,-79.00750838060603,30,396
dr8j3d,1097,558,539,29.975843208751154,43.12377387693707,-78.68028604922476,32,515
dr852n,1600,557,1043,18.08203124999999,42.79650338374994,-78.74854194937511,32,960
dr8hbj,837,556,281,32.82681003584226,43.05179882437278,-78.74198249940255,31,380
dpxgw0,871,555,316,19.155453501722185,42.8064583823192,-78.82867047072324,32,470
dpxvc2,769,555,214,32.413719115734715,43.20185199609879,-79.04184727568276,32,383
dr8hbg,774,553,221,28.015335917312665,43.04030322093023,-78.71405477648577,32,433
dpx96t,1019,553,466,24.766526005888124,42.437461243375864,-79.33586992639836,32,583
dpxvsc,824,552,272,35.363713592233005,43.163667620145574,-78.88532625970879,31,365
dpxvmm,1007,552,455,34.31785501489571,43.14310781032769,-78.86542928301873,32,508
dpxvkg,846,551,295,33.38223404255318,43.1307684007092,-78.88773576122942,32,401
dprx7y,1176,550,626,29.521147959183683,42.089991058673476,-79.28220854676869,32,581
dpxusg,1160,550,610,34.21400862068963,42.99858326206905,-78.88398470948258,31,651
dpxv76,1000,549,451,24.705360000000034,43.121621003999955,-78.95096045600037,31,587
dr85sz,1176,549,627,30.53910714285704,42.84197835629261,-78.53696403911589,32,499
dr8171,802,549,253,39.92857855361598,42.414746374064805,-78.61222976059857,32,315
dr8jf9,705,548,157,41.454212765957465,43.2067894184397,-78.63534735886526,32,267
dpxvrv,914,548,366,38.65297592997815,43.138763293216655,-78.75453151859959,31,361
dpxvez,733,548,185,37.08414733969988,43.19724909413373,-78.93048746111852,32,338
dpxvw9,973,548,425,36.34174717368964,43.1623389815005,-78.81244205652614,32,420
dr8hm2,725,547,178,37.79809655172415,42.93717759310341,-78.5117149531033,31,279
dr848j,902,547,355,32.78995565410197,42.65682509645238,-78.74701760975617,32,459
dpxudj,955,545,410,34.09474345549744,43.006533536125566,-79.00756286073307,32,491
dr8595,740,544,196,39.64175675675677,42.82297395135138,-78.6969373905405,32,385
dpx2rq,1071,544,527,29.406984126984113,42.2671207142856,-79.47877329878618,33,451
dpxbr3,1632,543,1089,32.64694852941176,42.241361452818424,-78.77703415318675,32,651
dpxyq2,889,543,346,39.56661417322836,43.28763504499441,-78.82547875703054,31,352
dr8nm5,1139,543,596,29.799956101843723,43.30330005355581,-78.52004244951668,32,479
dpxvd5,1017,542,475,29.90154375614551,43.17342349360862,-79.01083299311709,31,438
dpx9ep,1039,541,498,26.90586140519729,42.49194137728586,-79.31700462175172,31,479
dpxf8g,799,540,259,26.596583229036316,42.6438795531915,-79.06222536420529,31,420
dr858e,1017,539,478,30.718102261553568,42.82041091445419,-78.72313067944901,31,528
dpxgq7,905,537,368,32.33514917127072,42.77845918453036,-78.82363842320451,31,430
dr854p,1549,536,1013,34.74711426726913,42.75416447837312,-78.65221739896793,32,547
dpxvr9,764,536,228,40.691976439790565,43.11689739397905,-78.7684476047121,31,363
dpxgpe,727,535,192,35.340412654745506,42.735875089408474,-78.76719463686386,32,351
dr8j4t,1301,535,766,29.72421983089925,43.09579061337433,-78.63718985626441,32,636
dr8j1p,876,532,344,44.328036529680425,43.10827828652971,-78.69683521118733,31,385
dprzgs,751,532,219,32.74443408788285,42.16992642343549,-78.93777746205053,32,348
dpx9sg,1047,531,516,37.37347659980894,42.46817574021009,-79.23708344317052,32,380
dr8n8b,908,531,377,29.317698237885516,43.33469532819384,-78.71432961453758,32,439
dr8jfp,909,531,378,29.035962596259616,43.2406223102311,-78.65283006930677,33,402
dpxvj1,1035,529,506,22.21654106280194,43.075055337197995,-78.87484476328511,33,583
dr84se,958,529,429,25.61770354906055,42.64496718371604,-78.5454419634653,31,499
dpxusn,879,528,351,32.07384527872582,43.01335387713309,-78.92050714334476,32,369
dr8ht5,857,528,329,40.020793465577675,42.996697351225215,-78.52577251808636,31,371
dpxutx,852,527,325,26.75066901408449,43.020944612676026,-78.85429951877934,32,431
dr8hdf,873,525,348,33.05473081328752,42.990200463917425,-78.6242271489117,32,421
dr8n88,824,525,299,35.37702669902915,43.33456710194168,-78.72276449514565,32,380
dpxyqk,1102,523,579,24.14416515426495,43.30957043738654,-78.82362407350274,31,564
dpxv3q,734,522,212,37.1835422343325,43.14831841144417,-79.03882234877385,32,286
dprxum,838,522,316,25.560489260143203,42.17315731742248,-79.25673509069215,31,347
dpxvss,653,522,131,36.61581929555898,43.17862123889742,-78.90049861102607,32,306
dr8jc9,743,520,223,35.64675639300137,43.207398807537004,-78.67673102691789,32,333
dr8jjs,700,519,181,29.927114285714307,43.0908950571429,-78.49865180857134,31,293
dpx9sk,880,519,361,35.08817045454546,42.475561630681874,-79.26192682499997,31,333
dr852d,953,518,435,33.22825813221411,42.77126351416587,-78.72180031059811,31,468
dprxec,892,517,375,25.73510089686093,42.10831639798209,-79.28293149663666,32,397
dr2pcd,1388,517,871,30.965626801152716,42.158178649135344,-78.68010325072092,31,661
dr8484,865,517,348,35.276450867052006,42.63995277687862,-78.73945728901742,32,413
dr81b7,750,516,234,35.55355999999999,42.51411142133321,-78.73837183866691,32,305
dpxf2c,1528,515,1013,31.115458115183216,42.58889423494777,-79.06051339986911,32,596
dpxug6,868,515,353,30.34031105990786,43.036663465437805,-78.95208155299528,31,455
dpx8dp,1135,515,620,26.90132158590307,42.3172676017621,-79.35649070925122,33,528
dpxvnt,701,514,187,30.674079885877287,43.09551847646223,-78.80539031383735,32,327
dr8jkn,714,514,200,34.311876750700264,43.14849687815127,-78.57321832773096,31,298
dr8h25,911,513,398,31.308605927552133,42.953604592755234,-78.74572008671781,32,440
dr8j8j,772,513,259,31.99519430051814,43.18277121373059,-78.74453336269441,32,327
dpxgn9,1178,513,665,29.036281833616314,42.72184706281831,-78.81313382342968,31,623
dpxu7p,1024,513,511,31.70327148437508,42.975665034179634,-78.96198009179648,32,463
dpxy4h,636,513,123,38.76460691823904,43.26779663679252,-79.00592518710707,31,252
dr2pqk,990,512,478,20.992525252525223,42.07977913030306,-78.46833750101028,32,578
dpxvee,738,512,226,36.115555555555524,43.17225398915992,-78.94234267073182,31,349
dpxuyr,901,512,389,30.535660377358507,43.065407081021185,-78.8227625238626,32,414
dr85vd,610,511,99,40.4693114754098,42.858537359016424,-78.50276672950824,32,284
dpxv3u,924,510,414,39.46634199134199,43.1359193322511,-79.01862732683982,32,360
dpx2ug,713,509,204,34.103562412342214,42.3391512468443,-79.59317259326782,31,341
dr8n4b,768,508,260,37.87427083333329,43.24558014843742,-78.62143908723962,33,285
dr8hj1,926,508,418,32.88970842332615,42.89936129265661,-78.52308097624217,31,493
dpxfm4,743,507,236,29.870982503364747,42.598725131897766,-78.87160761103631,31,322
dr85bc,903,507,396,33.27379844961242,42.85506370985605,-78.70856247619044,31,468
dpxv6v,971,506,465,33.5255200823893,43.139581132852776,-78.97669374459309,31,480
dpxceg,994,506,488,26.49939637826959,42.47116275855124,-78.93468720724329,32,516
dr2pzc,933,505,428,38.76196141479101,42.15051276527326,-78.40090690460865,31,397
dr2pc4,1255,505,750,22.882462151394446,42.157966863745024,-78.69775340478095,31,702
dr852j,936,504,432,31.918429487179512,42.78877531623928,-78.74619198290587,32,474
dpx9zx,875,503,372,32.436605714285704,42.53848459771429,-79.11991685714295,32,360
dr85uc,1146,503,643,34.442190226876136,42.85747400436305,-78.53762731675354,32,511
dpxbv6,800,503,297,22.894912499999972,42.33164942249994,-78.86416381125001,32,398
dr84c5,858,503,355,28.728787878787834,42.691248448717886,-78.70200154545455,33,367
dpxuvt,759,502,257,23.632424242424236,43.0540249235837,-78.85488417259555,32,413
dpxvuz,859,501,358,26.777112922002324,43.24200625029109,-78.89224414551812,31,399
dr85f1,872,501,371,35.98777522935787,42.855398021789064,-78.65709721674315,32,404
dr8567,848,501,347,38.929091981132146,42.77817935023581,-78.64335711438676,32,445
dr852z,703,500,203,30.73819345661451,42.80107632859179,-78.71376465149366,32,350
dr8454,787,500,287,30.8786149936468,42.55142278653115,-78.61078178653118,32,301
dpxbr9,935,499,436,35.60669518716577,42.2409933561498,-78.7628632085566,32,369
dr81wn,921,499,422,22.871444082518963,42.489015798045635,-78.47975726927262,31,456
dr8htg,977,499,478,42.249089048106455,42.998286305015206,-78.48895697236428,32,380
dpx9de,938,498,440,23.291407249466964,42.47044519509594,-79.33357072601264,32,467
dr2pt8,682,498,184,35.538885630498555,42.10335037536651,-78.50597414516129,32,334
dpxgzt,851,498,353,29.15452408930666,42.87798287426557,-78.76690146768507,31,397
dr8560,989,498,491,36.65502527805862,42.76163471688574,-78.6535804519717,32,415
dpxgnv,1003,497,506,31.73608175473586,42.7446977647059,-78.80178342671961,32,512
dr857y,650,496,154,34.36624615384615,42.7925379446154,-78.57743032769231,32,291
dr858b,763,496,267,34.39847968545212,42.8038539921364,-78.71417451638264,32,397
dr8n4k,660,495,165,39.10180303030302,43.26809676969698,-78.64968064393936,34,290
dprxsu,1486,495,991,31.962200538358008,42.123724677658025,-79.24078152489939,32,713
dr8huc,843,495,348,40.619145907473396,43.03084945788851,-78.53557469869516,32,344
dpxf3s,1326,495,831,31.60514328808443,42.60979316365002,-79.03125742232311,31,437
dpxghv,697,494,203,26.40918220946914,42.74659188091822,-78.88920687230984,31,371
dpxufe,760,494,266,41.18705263157901,43.04205570263153,-78.98319632368424,31,315
dpxdpe,1130,494,636,36.29378761061942,42.56063336106192,-79.12130930973468,32,555
dpxfgx,799,494,305,33.968498122653294,42.71276578097625,-78.93833763579458,32,427
dpxv9d,720,493,227,33.19030555555556,43.16900999027782,-79.02777126388881,31,358
dr8h8q,974,492,482,32.62773100616019,43.01547201745382,-78.73804368377861,31,470
dprzf6,838,492,346,30.497947494033472,42.1587891957041,-78.99547041885452,32,362
dpxux3,672,490,182,20.593005952380935,42.986008723214255,-78.77913297321435,32,341
dr806e,602,490,112,41.154933554817234,42.249406938538144,-78.63716509136209,32,275
dr8h9s,674,488,186,34.35267062314532,43.00144658308604,-78.68188934421377,31,381
dr8jdm,1030,488,542,30.97938834951461,43.182160240776625,-78.64719649708748,33,553
dpxusj,1054,487,567,35.87886148007585,43.0066705512333,-78.91726809392814,32,478
dr8jb5,724,487,237,36.076988950276245,43.2185452527624,-78.74410080801101,31,237
